"Timestamp","Altronic Engine State","Calculated Flow with Offset","Compressor #1 Desire Flow SP For PID Murphy","Compressor #2 Desire Flow SP For PID Murphy","Hour Meter","Run Status Comp #1","Run Status Comp #2","Run Status Comp 1 2073","Run Status Comp 2 2074","Well #1 Analog Output 1","Well #2 Analog Output 2","Well #3 Analog Output 3","Well #4 Analog Output 4","Wellhead #1 Calculated Desired Flow","Wellhead #1 Choke Flow Priority #","Wellhead #1 Choke Oil Priority #","Wellhead #1 Flow Running Status Percent","Wellhead #1 Injection Differential Prs From Customer PLC","Wellhead #1 Injection Flow Rate From Customer PLC","Wellhead #1 Injection Static Pressure From Customer PLC","Wellhead #1 Injection Temp From Customer PLC","Wellhead #1 Max Flow Rate","WellHead #1 Running Status","Wellhead #1 Yesterday's Total Flow","Wellhead #1 Yesterdays Total Flow","Wellhead #2 Calculated Desired Flow","Wellhead #2 Injection Differential Prs From Customer PLC","Wellhead #2 Injection Flow Rate From Customer PLC","Wellhead #2 Injection Static Pressure From Customer PLC","Wellhead #2 Injection Temp From Customer PLC","WellHead #2 Running Status","Wellhead #2 Setpoint From Customer PLC","Wellhead #2 Yesterday's Total Flow","Wellhead #2 Yesterdays Total Flow","Wellhead #3 Calculated Desired Flow","Wellhead #3 Injection Differential Prs From Customer PLC","Wellhead #3 Injection Flow Rate From Customer PLC","Wellhead #3 Injection Static Pressure From Customer PLC","Wellhead #3 Injection Temp From Customer PLC","WellHead #3 Running Status","Wellhead #3 Setpoint From Customer PLC","Wellhead #3 Yesterday's Total Flow","Wellhead #3 Yesterdays Total Flow","Wellhead #4 Calculated Desired Flow","Wellhead #4 Injection Differential Prs From Customer PLC","Wellhead #4 Injection Flow Rate From Customer PLC","Wellhead #4 Injection Static Pressure From Customer PLC","Wellhead #4 Injection Temp From Customer PLC","Wellhead #4 Max Flow Rate","Wellhead #4 PID Flow Release","Wellhead #4 PID Min Output","WellHead #4 Running Status","Wellhead #4 Setpoint From Customer PLC","Wellhead #4 Yesterday's Total Flow","Wellhead #4 Yesterdays Total Flow"
"4/15/2026 12:38:33 AM","","3200","","","5424","Running","Running","","","67","65","72","73","0.800","","","","45","0.818","805","140","","Online","","0.815","0.835","46","0.826","804","139","Online","0.750","","0.815","0.835","46","0.831","805","139","Online","0.800","","0.815","0.835","44","0.810","804","139","","","","Online","0.800","","0.783"
"4/15/2026 12:23:33 AM","","3060","","","5424","Running","Running","","","66","64","71","69","0.815","","","","44","0.811","813","141","","Online","","0.815","0.815","44","0.810","813","140","Online","0.750","","0.815","0.815","44","0.809","813","141","Online","0.800","","0.815","0.675","30","0.670","813","140","","","","Online","0.800","","0.783"
"4/15/2026 12:08:33 AM","","3030","","","5424","Running","Running","","","66","64","71","68","0.810","","","","44","0.812","814","141","","Online","","0.815","0.810","43","0.811","815","140","Online","0.750","","0.815","0.810","43","0.807","813","140","Online","0.800","","0.815","0.640","27","0.647","813","140","","","","Online","0.800","","0.796"
"4/14/2026 11:53:33 PM","","3280","","","5423","Running","Running","","","66","64","71","73","0.810","","","","45","0.821","820","142","","Online","","0.814","0.810","44","0.819","820","141","Online","0.750","","0.814","0.810","43","0.806","819","141","Online","0.800","","0.814","0.890","48","0.825","854","141","","","","Online","0.800","","0.796"
"4/14/2026 11:38:33 PM","","3180","","","5423","Running","Running","","","67","65","72","73","0.830","","","","45","0.818","808","141","","Online","","0.814","0.830","45","0.822","808","140","Online","0.750","","0.814","0.830","46","0.826","808","141","Online","0.800","","0.814","0.810","45","0.816","808","141","","","","Online","0.800","","0.796"
"4/14/2026 11:23:33 PM","","3170","","","5423","Running","Running","","","66","64","72","72","0.810","","","","44","0.815","813","143","","Online","","0.814","0.810","44","0.813","813","141","Online","0.750","","0.814","0.810","41","0.789","813","142","Online","0.800","","0.814","0.780","41","0.787","813","142","","","","Online","0.800","","0.796"
"4/14/2026 11:08:33 PM","","3220","","","5423","Running","Running","","","66","64","71","73","0.820","","","","45","0.817","818","143","","Online","","0.814","0.820","44","0.817","818","141","Online","0.750","","0.814","0.820","42","0.799","817","142","Online","0.800","","0.814","0.840","44","0.818","818","142","","","","Online","0.800","","0.796"
"4/14/2026 10:53:33 PM","","3180","","","5422","Running","Running","","","66","64","71","73","0.810","","","","44","0.815","819","143","","Online","","0.814","0.810","44","0.810","814","142","Online","0.750","","0.814","0.810","43","0.801","815","142","Online","0.800","","0.814","0.790","47","0.837","815","143","","","","Online","0.800","","0.796"
"4/14/2026 10:38:33 PM","","3200","","","5422","Running","Running","","","67","65","72","73","0.835","","","","46","0.823","807","141","","Online","","0.814","0.835","46","0.826","806","140","Online","0.750","","0.814","0.835","44","0.809","806","141","Online","0.800","","0.814","0.835","43","0.811","810","141","","","","Online","0.800","","0.796"
"4/14/2026 10:23:33 PM","","3229","","","5422","Running","Running","","","67","64","71","72","0.000","","","","45","0.813","806","140","","Online","","1.000","0.800","44","0.813","806","139","Online","0.750","","0.814","0.800","42","0.793","807","140","Online","0.800","","0.814","0.821","43","0.800","807","140","","","","Online","0.800","","0.796"
"4/14/2026 10:08:33 PM","","3100","","","5422","Running","Running","","","66","64","71","70","0.805","","","","44","0.812","808","139","","Online","","0.814","0.805","43","0.807","808","138","Online","0.750","","0.814","0.805","43","0.806","808","139","Online","0.800","","0.814","0.705","34","0.719","808","138","","","","Online","0.800","","0.796"
"4/14/2026 09:53:33 PM","","3080","","","5421","Running","Running","","","67","65","72","70","0.825","","","","45","0.818","811","143","","Online","","0.814","0.825","46","0.826","811","142","Online","0.750","","0.814","0.825","43","0.805","811","143","Online","0.800","","0.814","0.705","33","0.705","811","143","","","","Online","0.800","","0.796"
"4/14/2026 09:38:33 PM","","3212","","","5421","Running","Running","","","67","65","72","73","0.800","","","","46","0.817","804","144","","Online","","0.814","0.800","46","0.821","804","143","Online","0.750","","0.814","0.800","44","0.807","803","144","Online","0.800","","0.814","0.800","45","0.816","804","145","","","","Online","0.800","","0.796"
"4/14/2026 09:23:33 PM","","3200","","","5421","Running","Running","","","67","64","71","73","0.810","","","","44","0.813","812","143","","Online","","0.814","0.810","44","0.813","812","142","Online","0.750","","0.814","0.810","42","0.786","808","143","Online","0.800","","0.814","0.810","43","0.799","808","143","","","","Online","0.800","","0.796"
"4/14/2026 09:08:33 PM","","3210","","","5421","Running","Running","","","66","64","71","72","0.825","","","","44","0.823","826","138","","Online","","0.814","0.000","44","0.822","826","137","Online","0.750","","0.814","0.825","42","0.809","826","137","Online","0.800","","0.814","0.835","44","0.829","826","137","","","","Online","0.800","","0.796"
"4/14/2026 08:53:33 PM","","3255","","","5420","Running","Running","","","67","64","71","73","0.800","","","","45","0.815","803","138","","Online","","0.814","0.800","44","0.811","803","137","Online","0.750","","0.814","0.800","43","0.801","803","137","Online","0.800","","0.814","0.856","45","0.825","803","137","","","","Online","0.800","","0.796"
"4/14/2026 08:38:33 PM","","3200","","","5420","Running","Running","","","66","64","71","73","0.825","","","","44","0.818","814","137","","Online","","0.814","0.825","44","0.815","814","136","Online","0.750","","0.814","0.825","44","0.822","814","136","Online","0.800","","0.814","0.835","44","0.818","814","136","","","","Online","0.800","","0.796"
"4/14/2026 08:23:33 PM","","3160","","","5420","Running","Running","","","67","64","71","71","0.830","","","","44","0.818","810","136","","Online","","0.814","0.830","45","0.823","810","134","Online","0.750","","0.814","0.830","47","0.841","809","135","Online","0.800","","0.814","0.790","36","0.745","809","133","","","","Online","0.800","","0.796"
"4/14/2026 08:08:33 PM","","3024","","","5420","Running","Running","","","66","64","71","68","0.800","","","","45","0.812","801","134","","Online","","0.814","0.800","45","0.827","803","133","Online","0.750","","0.814","0.800","47","0.839","802","133","Online","0.800","","0.814","0.625","26","0.636","802","130","","","","Online","0.800","","0.796"
"4/14/2026 07:53:33 PM","","3063","","","5419","Running","Running","","","66","64","71","68","0.800","","","","44","0.813","802","134","","Online","","0.814","0.800","43","0.806","802","132","Online","0.750","","0.814","0.800","41","0.784","802","133","Online","0.800","","0.814","0.665","28","0.651","800","130","","","","Online","0.800","","0.796"
"4/14/2026 07:38:33 PM","","3200","","","5419","Running","Running","","","67","65","72","73","0.835","","","","45","0.822","806","135","","Online","","0.814","0.835","45","0.825","805","134","Online","0.750","","0.814","0.835","47","0.846","805","134","Online","0.800","","0.814","0.835","44","0.816","804","133","","","","Online","0.800","","0.796"
"4/14/2026 07:23:33 PM","","3090","","","5419","Running","Running","","","66","64","71","70","0.810","","","","43","0.811","815","135","","Online","","0.814","0.810","43","0.813","815","133","Online","0.750","","0.814","0.810","43","0.810","815","134","Online","0.800","","0.814","0.700","34","0.723","816","132","","","","Online","0.800","","0.796"
"4/14/2026 07:08:33 PM","","3110","","","5419","Running","Running","","","66","64","71","71","0.805","","","","43","0.813","812","134","","Online","","0.814","0.805","43","0.812","812","132","Online","0.750","","0.814","0.805","44","0.821","811","132","Online","0.800","","0.814","0.715","37","0.753","812","131","","","","Online","0.800","","0.796"
"4/14/2026 06:53:33 PM","","3180","","","5418","Running","Running","","","66","64","71","72","0.820","","","","44","0.818","819","133","","Online","","0.814","0.820","43","0.820","818","132","Online","0.750","","0.814","0.820","43","0.815","818","132","Online","0.800","","0.814","0.810","41","0.804","819","131","","","","Online","0.800","","0.796"
"4/14/2026 06:38:33 PM","","3180","","","5418","Running","Running","","","66","64","71","72","0.820","","","","44","0.814","821","141","","Online","","0.814","0.820","44","0.817","820","140","Online","0.750","","0.814","0.820","46","0.832","820","140","Online","0.800","","0.814","0.800","44","0.820","820","139","","","","Online","0.800","","0.796"
"4/14/2026 06:23:33 PM","","3170","","","5418","Running","Running","","","66","64","71","72","0.000","","","","44","0.813","810","140","","Online","","0.814","0.805","43","0.806","807","139","Online","0.750","","0.814","0.805","44","0.815","807","139","Online","0.800","","0.814","0.785","43","0.806","808","139","","","","Online","0.800","","0.796"
"4/14/2026 06:08:33 PM","","3190","","","5418","Running","Running","","","66","64","71","72","0.815","","","","44","0.813","818","140","","Online","","0.814","0.815","44","0.813","818","139","810","0.750","","0.814","0.815","44","0.828","819","139","Online","0.800","","0.814","0.815","43","0.814","819","139","","","","Online","0.800","","0.796"
"4/14/2026 05:53:33 PM","","3250","","","5417","Running","Running","","","67","64","71","73","0.805","","","","45","0.816","805","141","","Online","","0.814","0.805","44","0.814","806","139","Online","0.750","","0.814","0.805","42","0.790","807","140","Online","0.800","","0.814","0.805","44","0.812","807","139","","","","Online","0.800","","0.796"
"4/14/2026 05:38:33 PM","","3110","","","5417","Running","Running","","","66","64","71","70","0.805","","","","44","0.814","808","141","","Online","","0.814","0.805","44","0.807","808","140","Online","0.750","","0.814","0.805","43","0.807","808","140","Online","0.800","","0.814","0.715","35","0.726","808","139","","","","Online","0.800","","0.796"
"4/14/2026 05:23:33 PM","","3145","","","5417","Running","Running","","","67","64","71","70","0.800","","","","44","0.807","804","143","","Online","","0.814","0.800","44","0.805","804","141","Online","0.750","","0.814","0.800","42","0.787","804","142","Online","0.800","","0.814","0.757","36","0.729","804","140","","","","Online","0.800","","0.796"
"4/14/2026 05:08:33 PM","","3200","","","5417","Running","Running","","","66","64","71","72","0.805","","","","45","0.811","807","144","","Online","","0.814","0.805","44","0.809","807","143","Online","0.750","","0.814","0.805","46","0.827","806","143","Online","0.800","","0.814","0.805","44","0.809","807","142","","","","Online","0.800","","0.796"
"4/14/2026 04:53:33 PM","","3040","","","5416","Running","Running","","","66","64","71","68","0.805","","","","45","0.812","807","144","","Online","","0.814","0.805","44","0.808","808","143","Online","0.750","","0.814","0.805","44","0.803","807","143","Online","0.800","","0.814","0.645","29","0.663","808","142","","","","Online","0.800","","0.796"
"4/14/2026 04:38:33 PM","","3020","","","5416","Running","Running","","","66","64","71","67","0.810","","","","44","0.811","814","145","","Online","","0.814","0.810","44","0.809","814","143","Online","0.750","","0.814","0.810","43","0.796","812","144","Online","0.800","","0.814","0.630","27","0.635","813","143","","","","Online","0.800","","0.796"
"4/14/2026 04:23:33 PM","","3190","","","5416","Running","Running","","","67","64","71","72","0.815","","","","45","0.815","814","146","","Online","","0.814","0.815","44","0.810","814","144","Online","0.750","","0.814","0.815","47","0.832","814","145","Online","0.800","","0.814","0.805","43","0.797","814","144","","","","Online","0.800","","0.796"
"4/14/2026 04:08:33 PM","","3140","","","5416","Running","Running","","","67","64","71","72","0.805","","","","44","0.801","804","148","","Online","","0.814","0.805","44","0.807","805","146","Online","0.750","","0.814","0.805","43","0.798","805","147","Online","0.800","","0.814","0.745","41","0.771","805","147","","","","Online","0.800","","0.796"
"4/14/2026 03:53:33 PM","","3210","","","5415","Running","Running","","","67","64","71","73","0.810","","","","45","0.811","809","149","","Online","","0.814","0.810","45","0.809","809","147","Online","0.750","","0.814","0.810","45","0.810","809","148","Online","0.800","","0.814","0.810","45","0.813","809","148","","","","Online","0.800","","0.796"
"4/14/2026 03:38:33 PM","","3199","","","5415","Running","Running","","","67","64","71","72","0.800","","","","46","0.810","799","150","","Online","","0.814","0.800","45","0.803","799","149","Online","0.750","","0.814","0.800","44","0.793","800","149","Online","0.800","","0.814","0.800","43","0.788","800","149","","","","Online","0.800","","0.796"
"4/14/2026 03:23:33 PM","","3170","","","5415","Running","Running","","","67","64","71","72","0.815","","","","45","0.813","812","149","","Online","","0.814","0.815","45","0.814","813","148","Online","0.750","","0.814","0.815","45","0.810","813","149","Online","0.800","","0.814","0.785","45","0.809","813","150","","","","Online","0.800","","0.796"
"4/14/2026 03:08:33 PM","","3170","","","5415","Running","Running","","","67","64","71","72","0.810","","","","45","0.813","811","149","","Online","","0.814","0.810","45","0.813","811","148","Online","0.750","","0.814","0.810","46","0.823","811","149","Online","0.800","","0.814","0.790","42","0.784","811","150","","","","Online","0.800","","0.796"
"4/14/2026 02:53:33 PM","","3180","","","5414","Running","Running","","","67","64","71","72","0.800","","","","46","0.809","797","149","","Online","","0.814","0.800","45","0.808","798","147","Online","0.750","","0.814","0.800","44","0.793","798","148","Online","0.800","","0.814","0.782","42","0.779","798","149","","","","Online","0.800","","0.796"
"4/14/2026 02:38:33 PM","","3150","","","5414","Running","Running","","","67","65","71","72","0.830","","","","46","0.821","806","148","","Online","","0.814","0.830","45","0.815","805","147","Online","0.750","","0.814","0.830","46","0.817","804","148","Online","0.800","","0.814","0.780","43","0.792","804","149","","","","Online","0.800","","0.796"
"4/14/2026 02:23:33 PM","","3180","","","5414","Running","Running","","","67","64","71","72","0.820","","","","46","0.819","812","150","","Online","","0.814","0.820","45","0.815","811","148","Online","0.750","","0.814","0.820","44","0.808","811","148","Online","0.800","","0.814","0.800","43","0.799","812","149","","","","Online","0.800","","0.796"
"4/14/2026 02:08:33 PM","","3180","","","5414","Running","Running","","","67","64","71","74","0.805","","","","44","0.801","801","149","","Online","","0.814","0.805","44","0.798","801","147","Online","0.750","","0.814","0.805","45","0.804","801","148","Online","0.800","","0.814","0.785","49","0.846","801","148","","","","Online","0.800","","0.796"
"4/14/2026 01:53:33 PM","","3160","","","5413","Running","Running","","","67","64","71","72","0.810","","","","45","0.811","807","150","","810","","0.814","0.810","45","0.809","807","148","Online","0.750","","0.814","0.810","46","0.814","807","149","Online","0.800","","0.814","0.760","41","0.771","806","150","","","","Online","0.800","","0.796"
"4/14/2026 01:38:33 PM","","3195","","","5413","Running","Running","","","67","64","71","72","0.800","","","","46","0.809","801","150","","Online","","0.814","0.800","45","0.804","801","149","Online","0.750","","0.814","0.800","45","0.807","800","149","Online","0.800","","0.814","0.796","43","0.790","801","150","","","","Online","0.800","","0.796"
"4/14/2026 01:23:33 PM","","3207","","","5413","Running","Running","","","67","64","71","73","0.800","","","","46","0.808","796","149","","Online","","0.814","0.800","45","0.807","796","148","Online","0.750","","0.814","0.800","46","0.810","796","148","Online","0.800","","0.814","0.800","44","0.798","796","148","","","","Online","0.800","","0.796"
"4/14/2026 01:08:33 PM","","3212","","","5413","Running","Running","","","67","64","71","72","0.800","","","","45","0.808","798","148","","Online","","0.814","0.800","45","0.803","797","147","Online","0.750","","0.814","0.800","46","0.811","797","147","Online","0.800","","0.814","0.789","42","0.779","798","147","","","","Online","0.800","","0.796"
"4/14/2026 12:53:33 PM","","3180","","","5412","Running","Running","","","67","65","72","73","0.830","","","","46","0.819","806","146","","Online","","0.814","0.830","46","0.822","805","145","Online","0.750","","0.814","0.800","47","0.833","805","146","Online","0.800","","0.814","0.791","44","0.808","804","146","","","","Online","0.800","","0.796"
"4/14/2026 12:38:33 PM","","3221","","","5412","Running","Running","","","67","64","71","73","0.800","","","","45","0.805","795","146","","Online","","0.814","0.800","45","0.816","797","145","Online","0.750","","0.814","0.800","46","0.818","796","145","Online","0.800","","0.814","0.823","45","0.812","797","145","","","","Online","0.800","","0.796"
"4/14/2026 12:23:33 PM","","3259","","","5412","Running","Running","","","67","64","71","74","0.800","","","","45","0.809","797","146","","Online","","0.814","0.800","45","0.809","797","145","Online","0.750","","0.814","0.800","43","0.791","798","145","Online","0.800","","0.814","0.859","51","0.860","797","145","","","","Online","0.800","","0.796"
"4/14/2026 12:08:33 PM","","3251","","","5412","Running","Running","","","67","64","71","73","0.800","","","","44","0.802","800","145","","Online","","0.814","0.800","44","0.803","800","143","Online","0.750","","0.814","0.800","46","0.818","800","144","Online","0.800","","0.814","0.849","48","0.839","800","143","","","","Online","0.800","","0.796"
"4/14/2026 11:53:33 AM","","3180","","","5411","Running","Running","","","66","64","71","72","0.805","","","","44","0.810","808","145","","Online","","0.814","0.805","44","0.809","808","143","Online","0.750","","0.814","0.805","47","0.835","808","143","Online","0.800","","0.814","0.775","43","0.798","809","143","","","","Online","0.800","","0.796"
"4/14/2026 11:38:33 AM","","3210","","","5411","Running","Running","","","67","64","72","73","0.820","","","","45","0.814","812","144","","Online","","0.814","0.820","45","0.815","811","143","Online","0.750","","0.814","0.820","42","0.793","811","143","Online","0.800","","0.814","0.820","46","0.827","812","144","","","","Online","0.800","","0.796"
"4/14/2026 11:23:33 AM","","3110","","","5411","Running","Running","","","67","64","71","70","0.825","","","","45","0.820","805","141","","Online","","0.814","0.825","44","0.811","805","140","Online","0.750","","0.814","0.825","47","0.833","805","140","Online","0.800","","0.814","0.735","31","0.683","805","139","","","","Online","0.800","","0.796"
"4/14/2026 11:08:33 AM","","3000","","","5411","Running","Running","","","66","64","71","67","0.815","","","","44","0.815","814","142","","Online","","0.814","0.815","44","0.813","814","140","Online","0.750","","0.814","0.815","45","0.798","814","141","Online","0.800","","0.814","0.615","24","0.610","813","139","","","","Online","0.800","","0.796"
"4/14/2026 10:53:33 AM","","3190","","","5410","Running","Running","","","66","64","71","72","0.820","","","","44","0.814","813","143","","Online","","0.814","0.820","44","0.815","813","141","Online","0.750","","0.814","0.820","43","0.804","813","142","Online","0.800","","0.814","0.810","42","0.799","813","141","","","","Online","0.800","","0.796"
"4/14/2026 10:38:33 AM","","3160","","","5410","Running","Running","","","67","64","71","72","0.830","","","","45","0.823","813","142","","Online","","0.814","0.830","46","0.831","813","141","Online","0.750","","0.814","0.830","48","0.852","813","141","Online","0.800","","0.814","0.800","41","0.788","813","140","","","","Online","0.800","","0.796"
"4/14/2026 10:23:33 AM","","3140","","","5410","Running","Running","","","66","64","71","71","0.810","","","","44","0.807","809","141","","Online","","0.814","0.810","43","0.806","809","139","Online","0.750","","0.814","0.810","45","0.822","809","140","Online","0.800","","0.814","0.750","39","0.762","809","139","","","","Online","0.800","","0.796"
"4/14/2026 10:08:33 AM","","3080","","","5410","Running","Running","","","66","64","71","70","0.815","","","","44","0.814","811","139","","Online","","0.814","0.815","44","0.809","809","137","Online","0.750","","0.814","0.815","42","0.799","808","138","Online","0.800","","0.814","0.695","34","0.719","809","137","","","","Online","0.800","","0.796"
"4/14/2026 09:53:33 AM","","3216","","","5409","Running","Running","","","67","64","71","73","0.800","","","","46","0.819","799","141","","Online","","0.814","0.800","46","0.821","799","140","Online","0.750","","0.814","0.800","46","0.827","799","140","Online","0.800","","0.814","0.800","45","0.819","799","139","","","","Online","0.800","","0.796"
"4/14/2026 09:38:33 AM","","3190","","","5409","Running","Running","","","66","64","71","72","0.820","","","","45","0.821","812","139","","Online","","0.814","0.820","45","0.819","812","138","Online","0.750","","0.814","0.820","46","0.832","812","139","Online","0.800","","0.814","0.810","43","0.811","812","139","","","","Online","0.800","","0.796"
"4/14/2026 09:23:33 AM","","3180","","","5409","Running","Running","","","66","64","71","72","0.815","","","","44","0.814","814","139","","Online","","0.814","0.815","44","0.814","814","138","Online","0.750","","0.814","0.815","45","0.828","814","138","Online","0.800","","0.814","0.795","41","0.789","814","138","","","","Online","0.800","","0.796"
"4/14/2026 09:08:33 AM","","3181","","","5409","Running","Running","","","67","64","71","72","0.800","","","","46","0.820","799","140","","Online","","0.814","0.800","46","0.827","799","139","Online","0.750","","0.814","0.800","48","0.839","798","139","Online","0.800","","0.814","0.782","43","0.801","798","139","","","","Online","0.800","","0.796"
"4/14/2026 08:53:33 AM","","3160","","","5408","Running","Running","","","67","65","71","72","0.830","","","","45","0.818","806","140","","Online","","0.814","0.830","45","0.821","805","139","Online","0.750","","0.814","0.830","48","0.844","805","139","Online","0.800","","0.814","0.790","39","0.768","805","139","","","","Online","0.800","","0.796"
"4/14/2026 08:38:33 AM","","3130","","","5408","Running","Running","","","66","64","71","70","0.805","","","","45","0.815","802","139","","Online","","0.814","0.805","44","0.809","803","138","Online","0.750","","0.814","0.805","42","0.795","803","138","Online","0.800","","0.814","0.735","35","0.724","804","137","","","","Online","0.800","","0.796"
"4/14/2026 08:23:33 AM","","3090","","","5408","Running","Running","","","67","64","71","70","0.805","","","","44","0.811","805","139","","Online","","0.814","0.805","43","0.805","805","138","Online","0.750","","0.814","0.805","42","0.792","806","139","Online","0.800","","0.814","0.695","34","0.710","801","138","","","","Online","0.800","","0.796"
"4/14/2026 08:08:33 AM","","3241","","","5408","Running","Running","","","67","64","71","73","0.800","","","","45","0.814","802","138","","Online","","0.814","0.800","44","0.808","802","137","Online","0.750","","0.814","0.800","42","0.794","802","138","Online","0.800","","0.814","0.800","45","0.817","803","137","","","","Online","0.800","","0.796"
"4/14/2026 07:53:33 AM","","3130","","","5407","Running","Running","","","66","64","71","71","0.810","","","","44","0.811","811","140","","Online","","0.814","0.810","44","0.809","811","139","Online","0.750","","0.814","0.810","43","0.801","811","140","Online","0.800","","0.814","0.740","38","0.753","811","139","","","","Online","0.800","","0.796"
"4/14/2026 07:38:33 AM","","3090","","","5407","Running","Running","","","67","64","71","70","0.820","","","","45","0.814","804","142","","Online","","0.814","0.820","44","0.809","804","141","Online","0.750","","0.814","0.820","46","0.823","804","141","Online","0.800","","0.814","0.700","34","0.715","804","141","","","","Online","0.800","","0.796"
"4/14/2026 07:23:33 AM","","3150","","","5407","Running","Running","","","66","64","71","71","0.815","","","","44","0.808","811","141","","Online","","0.814","0.815","43","0.806","810","140","Online","0.750","","0.814","0.815","46","0.830","810","140","Online","0.800","","0.814","0.775","37","0.747","810","141","","","","Online","0.800","","0.796"
"4/14/2026 07:08:33 AM","","3070","","","5407","Running","Running","","","66","64","71","69","0.815","","","","44","0.813","815","142","","Online","","0.814","0.815","44","0.813","815","141","Online","0.750","","0.814","0.815","45","0.822","815","142","Online","0.800","","0.814","0.685","32","0.689","816","141","","","","Online","0.800","","0.796"
"4/14/2026 06:53:33 AM","","3100","","","5406","Running","Running","","","66","64","72","70","0.820","","","","44","0.814","815","144","","Online","","0.814","0.820","44","0.812","815","143","Online","0.750","","0.814","0.820","46","0.825","814","144","Online","0.800","","0.814","0.720","36","0.731","814","145","","","","Online","0.800","","0.796"
"4/14/2026 06:38:33 AM","","3200","","","5406","Running","Running","","","67","64","72","73","0.805","","","","45","0.812","808","142","","Online","","0.814","0.805","44","0.810","808","141","Online","0.750","","0.814","0.805","46","0.831","807","142","Online","0.800","","0.814","0.805","45","0.814","808","143","","","","Online","0.800","","0.796"
"4/14/2026 06:23:33 AM","","3230","","","5406","Running","Running","","","66","64","71","73","0.815","","","","44","0.814","814","142","","Online","","0.814","0.815","44","0.813","814","141","Online","0.750","","0.814","0.815","45","0.822","814","141","Online","0.800","","0.814","0.815","46","0.831","814","142","","","","Online","0.800","","0.796"
"4/14/2026 06:08:33 AM","","3240","","","5406","Running","Running","","","66","64","71","73","0.810","","","","44","0.815","819","141","","Online","","0.814","0.810","43","0.810","819","140","Online","0.750","","0.814","0.810","43","0.812","819","140","Online","0.800","","0.814","0.840","46","0.839","819","140","","","","Online","0.800","","0.796"
"4/14/2026 05:53:33 AM","","3250","","","5405","Running","Running","","","67","64","71","73","0.835","","","","45","0.826","817","139","","Online","","0.814","0.835","45","0.826","819","138","Online","0.750","","0.814","0.835","45","0.826","818","138","Online","0.800","","0.814","0.835","49","0.866","818","139","","","","Online","0.800","","0.796"
"4/14/2026 05:38:33 AM","","3200","","","5405","Running","Running","","","67","65","72","73","0.835","","","","46","0.823","802","139","","Online","","0.814","0.835","46","0.823","801","138","Online","0.750","","0.814","0.835","47","0.839","801","139","Online","0.800","","0.814","0.845","44","0.808","805","138","","","","Online","0.800","","0.796"
"4/14/2026 05:23:33 AM","","3070","","","5405","Running","Running","","","66","64","71","69","0.805","","","","44","0.812","807","138","","Online","","0.814","0.805","44","0.809","808","137","Online","0.750","","0.814","0.805","43","0.801","808","137","Online","0.800","","0.814","0.675","31","0.693","808","136","","","","Online","0.800","","0.796"
"4/14/2026 05:08:33 AM","","3020","","","5405","Running","Running","","","66","64","71","68","0.815","","","","44","0.817","815","137","","Online","","0.814","0.815","43","0.814","815","136","Online","0.750","","0.814","0.815","42","0.799","816","137","Online","0.800","","0.814","0.635","27","0.650","816","135","","","","Online","0.800","","0.796"
"4/14/2026 04:53:33 AM","","3140","","","5404","Running","Running","","","66","64","71","71","0.810","","","","44","0.809","811","139","","Online","","0.814","0.810","43","0.809","810","138","Online","0.750","","0.814","0.810","43","0.803","810","138","Online","0.800","","0.814","0.750","38","0.758","811","138","","","","Online","0.800","","0.796"
"4/14/2026 04:38:33 AM","","3200","","","5404","Running","Running","","","66","64","71","73","0.825","","","","44","0.817","812","139","","Online","","0.814","0.825","44","0.812","812","138","Online","0.750","","0.814","0.825","42","0.805","812","138","Online","0.800","","0.814","0.825","44","0.812","812","138","","","","Online","0.800","","0.796"
"4/14/2026 04:23:33 AM","","3210","","","5404","Running","Running","","","67","65","71","73","0.830","","","","45","0.818","805","140","","Online","","0.814","0.830","46","0.827","808","139","Online","0.750","","0.814","0.830","46","0.830","807","139","Online","0.800","","0.814","0.830","47","0.841","807","140","","","","Online","0.800","","0.796"
"4/14/2026 04:08:33 AM","","3175","","","5404","Running","Running","","","67","65","71","72","0.800","","","","45","0.816","801","139","","Online","","0.814","0.800","45","0.820","801","138","Online","0.750","","0.814","0.800","44","0.811","801","138","Online","0.800","","0.814","0.777","43","0.802","804","138","","","","Online","0.800","","0.796"
"4/14/2026 03:53:33 AM","","3170","","","5403","Running","Running","","","66","64","71","72","0.810","","","","44","0.816","815","140","","Online","","0.814","0.810","43","0.809","815","139","Online","0.750","","0.814","0.810","43","0.802","815","140","Online","0.800","","0.814","0.790","43","0.803","816","140","","","","Online","0.800","","0.796"
"4/14/2026 03:38:33 AM","","3160","","","5403","Running","Running","","","66","64","71","71","0.810","","","","44","0.813","819","140","","Online","","0.814","0.810","43","0.812","818","139","Online","0.750","","0.814","0.810","42","0.803","819","139","Online","0.800","","0.814","0.780","39","0.769","819","138","","","","Online","0.800","","0.796"
"4/14/2026 03:23:33 AM","","3150","","","5403","Running","Running","","","66","64","71","71","0.805","","","","43","0.804","807","140","","Online","","0.814","0.805","44","0.809","807","139","Online","0.750","","0.814","0.805","43","0.799","807","139","Online","0.800","","0.814","0.755","38","0.754","808","139","","","","Online","0.800","","0.796"
